iter	R2	RMSE
2553	0.9554219467	0.1689903914
2554	0.9554240582	0.1689863891
2555	0.9554302973	0.1689745624
2556	0.955441118	0.1689540493
2557	0.9554431858	0.168950129
2558	0.9554516879	0.1689340092
2559	0.9554545031	0.1689286713
2560	0.9554547245	0.1689282514
2561	0.9554637579	0.1689111219
2562	0.9554694861	0.168900259
2563	0.9554799652	0.1688803846
2564	0.9554893395	0.1688626037
2565	0.9554919589	0.1688576349
2566	0.9555019732	0.1688386374
2567	0.9555064657	0.1688301143
2568	0.9555088346	0.1688256198
2569	0.9555101607	0.1688231038
2570	0.9555117389	0.1688201095
2571	0.9555155159	0.1688129431
2572	0.9555216478	0.1688013077
2573	0.9555272485	0.1687906797
2574	0.9555301881	0.1687851012
2575	0.9555328444	0.1687800601
2576	0.9555374329	0.1687713518
2577	0.9555436284	0.1687595929
2578	0.9555456031	0.1687558448
2579	0.9555488066	0.1687497641
2580	0.9555541474	0.1687396263
2581	0.9555553782	0.1687372899
2582	0.955560503	0.1687275612
2583	0.9555641654	0.1687206084
2584	0.9555715332	0.1687066202
2585	0.9555796325	0.1686912419
2586	0.9555850229	0.1686810064
2587	0.9555854424	0.1686802098
2588	0.9555927093	0.1686664098
2589	0.9556034371	0.1686460356
2590	0.9556119771	0.1686298147
2591	0.9556173025	0.1686196989
2592	0.9556238474	0.1686072656
2593	0.9556276798	0.1685999848
2594	0.9556366347	0.1685829711
2595	0.9556469319	0.1685634051
2596	0.9556479754	0.1685614221
2597	0.9556488734	0.1685597158
2598	0.9556502616	0.1685570778
2599	0.9556576493	0.1685430382
2600	0.9556643515	0.1685303002
2601	0.9556663668	0.16852647
2602	0.9556733563	0.1685131847
2603	0.9556762153	0.1685077503
2604	0.9556822852	0.1684962117
2605	0.955685583	0.1684899426
2606	0.9556884224	0.1684845446
2607	0.9556942051	0.1684735505
2608	0.955697903	0.1684665197
2609	0.9557001571	0.1684622339
2610	0.9557021553	0.1684584345
2611	0.955710766	0.1684420609
2612	0.9557135479	0.1684367708
2613	0.9557141528	0.1684356204
2614	0.9557157883	0.1684325101
2615	0.9557264435	0.1684122457
2616	0.955729075	0.1684072406
2617	0.9557308331	0.1684038968
2618	0.9557325778	0.1684005782
2619	0.9557345729	0.1683967833
2620	0.9557430248	0.168380706
2621	0.9557459281	0.1683751829
2622	0.9557474349	0.1683723165
2623	0.9557479414	0.1683713528
2624	0.9557552842	0.1683573832
2625	0.9557599476	0.1683485106
2626	0.9557635268	0.1683417004
2627	0.9557657773	0.1683374182
2628	0.955769406	0.1683305133
2629	0.9557721276	0.1683253345
2630	0.9557753567	0.1683191897
2631	0.9557865442	0.1682978983
2632	0.955790786	0.168289825
2633	0.9557927008	0.1682861804
2634	0.9558008277	0.1682707112
2635	0.955802511	0.168267507
2636	0.9558036182	0.1682653993
2637	0.9558097534	0.1682537198
2638	0.9558121733	0.1682491129
2639	0.9558150038	0.1682437241
2640	0.9558222826	0.1682298657
2641	0.9558234006	0.168227737
2642	0.9558243182	0.16822599
2643	0.955830436	0.1682143409
2644	0.9558406615	0.1681948686
2645	0.9558432284	0.1681899799
2646	0.9558444399	0.1681876727
2647	0.9558513963	0.1681744238
2648	0.9558569156	0.1681639112
2649	0.9558594007	0.1681591776
2650	0.9558624185	0.1681534291
2651	0.9558675398	0.1681436734
2652	0.9558716443	0.1681358541
2653	0.9558773611	0.1681249629
2654	0.955880174	0.1681196036
2655	0.9558854041	0.1681096387
2656	0.9558869721	0.1681066509
2657	0.9558897008	0.1681014516
2658	0.9558924654	0.1680961837
2659	0.9558999298	0.1680819595
2660	0.9559017954	0.1680784043
2661	0.9559030852	0.1680759463
2662	0.955907886	0.1680667967
2663	0.955910632	0.1680615631
2664	0.9559140665	0.1680550172
2665	0.9559171426	0.1680491541
2666	0.9559215514	0.1680407503
2667	0.9559305929	0.1680235149
2668	0.9559329594	0.1680190035
2669	0.9559409784	0.1680037155
2670	0.9559474276	0.1679914191
2671	0.9559500926	0.1679863376
2672	0.9559532391	0.1679803379
2673	0.9559538014	0.1679792656
2674	0.9559638376	0.167960127
2675	0.9559658231	0.1679563405
2676	0.9559695163	0.1679492969
2677	0.9559709351	0.1679465911
2678	0.9559754111	0.167938054
2679	0.9559775988	0.1679338814
2680	0.9559814455	0.1679265441
2681	0.9559852737	0.1679192419
2682	0.9559955815	0.1678995783
2683	0.9559984075	0.1678941868
2684	0.9560115802	0.1678690539
2685	0.9560132068	0.1678659501
2686	0.956015926	0.1678607615
2687	0.9560256273	0.1678422484
2688	0.9560281475	0.1678374387
2689	0.9560315824	0.1678308831
2690	0.9560379201	0.1678187871
2691	0.9560413533	0.1678122341
2692	0.9560458569	0.1678036376
2693	0.9560488451	0.1677979335
2694	0.956053588	0.1677888794
2695	0.9560574722	0.1677814642
2696	0.9560600639	0.1677765163
2697	0.9560641998	0.16776862
2698	0.9560665531	0.1677641269
2699	0.9560704191	0.1677567455
2700	0.9560717903	0.1677541273
2701	0.9560746626	0.1677486427
2702	0.9560790541	0.1677402572
2703	0.9560857278	0.1677275128
2704	0.9560879662	0.167723238
2705	0.9560947171	0.1677103449
2706	0.9560977984	0.1677044597
2707	0.9561021592	0.1676961306
2708	0.9561031173	0.1676943005
2709	0.9561103473	0.16768049
2710	0.9561154209	0.1676707977
2711	0.9561169217	0.1676679307
2712	0.9561198824	0.1676622746
2713	0.9561256555	0.1676512449
2714	0.9561287649	0.1676453039
2715	0.9561329644	0.1676372801
2716	0.9561407808	0.1676223443
2717	0.9561412213	0.1676215024
2718	0.956148974	0.1676066869
2719	0.956152172	0.1676005751
2720	0.9561541579	0.1675967797
2721	0.9561612843	0.1675831593
2722	0.9561628067	0.1675802493
2723	0.9561687885	0.1675688153
2724	0.9561712643	0.1675640827
2725	0.95617977	0.1675478227
2726	0.9561823456	0.1675428987
2727	0.9561927503	0.1675230055
2728	0.9561957318	0.1675173047
2729	0.9561988731	0.1675112982
2730	0.9562012467	0.1675067593
2731	0.9562059604	0.1674977453
2732	0.9562067742	0.167496189
2733	0.9562130237	0.1674842374
2734	0.9562145294	0.1674813577
2735	0.9562151127	0.1674802421
2736	0.9562166687	0.1674772662
2737	0.9562215074	0.1674680117
2738	0.9562272817	0.1674569669
2739	0.9562326656	0.1674466683
2740	0.9562449065	0.1674232507
2741	0.956248961	0.1674154936
2742	0.9562532056	0.1674073723
2743	0.9562634653	0.1673877405
2744	0.9562740668	0.1673674524
2745	0.9562764352	0.1673629196
2746	0.9562816019	0.1673530309
2747	0.9562826735	0.1673509799
2748	0.9562900977	0.1673367694
2749	0.9562940496	0.1673292045
2750	0.9562964519	0.1673246059
2751	0.9563076454	0.1673031765
2752	0.9563088392	0.1673008909
2753	0.9563177827	0.1672837669
2754	0.9563199189	0.1672796766
2755	0.956327845	0.1672644987
2756	0.9563356881	0.1672494785
2757	0.9563390958	0.1672429521
2758	0.9563439862	0.1672335855
2759	0.9563485512	0.1672248416
2760	0.9563499577	0.1672221475
2761	0.9563527742	0.1672167524
2762	0.9563593263	0.1672042011
2763	0.9563660949	0.1671912341
2764	0.9563718828	0.167180145
2765	0.9563779	0.1671686158
2766	0.9563831099	0.1671586329
2767	0.9563869592	0.1671512566
2768	0.9563898039	0.1671458053
2769	0.9563930111	0.1671396589
2770	0.956396912	0.1671321829
2771	0.9563999069	0.1671264431
2772	0.9564019679	0.167122493
2773	0.9564122533	0.1671027785
2774	0.9564153205	0.1670968991
2775	0.9564254869	0.1670774097
2776	0.9564288671	0.1670709292
2777	0.9564327924	0.1670634033
2778	0.9564409345	0.1670477918
2779	0.9564448769	0.1670402321
2780	0.9564499735	0.1670304588
2781	0.956453116	0.1670244323
2782	0.9564555325	0.167019798
2783	0.9564624609	0.1670065101
2784	0.956469819	0.166992397
2785	0.9564708798	0.1669903622
2786	0.9564734959	0.166985344
2787	0.9564750292	0.1669824029
2788	0.956477672	0.1669773333
2789	0.9564804881	0.166971931
2790	0.9564873488	0.1669587693
2791	0.9564910421	0.1669516835
2792	0.9564954436	0.1669432386
2793	0.9565018783	0.1669308921
2794	0.95650302	0.1669287012
2795	0.9565044427	0.1669259712
2796	0.9565053076	0.1669243115
2797	0.956508562	0.1669180666
2798	0.9565105043	0.1669143393
2799	0.9565146478	0.1669063876
2800	0.9565194409	0.166897189
2801	0.9565224294	0.1668914533
2802	0.956527408	0.1668818977
2803	0.9565337696	0.1668696869
2804	0.9565422244	0.1668534569
2805	0.9565427873	0.1668523761
2806	0.9565471219	0.1668440547
2807	0.9565542715	0.1668303282
2808	0.9565569338	0.1668252165
2809	0.9565589346	0.1668213749
2810	0.9565615674	0.1668163196
2811	0.9565632333	0.1668131207
2812	0.9565647174	0.1668102709
2813	0.9565724395	0.1667954422
2814	0.9565784159	0.1667839648
2815	0.9565816587	0.1667777368
2816	0.9565850679	0.1667711891
2817	0.9565890247	0.1667635892
2818	0.9565898886	0.1667619297
2819	0.9565957301	0.1667507092
2820	0.9566000237	0.1667424615
2821	0.9566017525	0.1667391404
2822	0.9566052482	0.166732425
2823	0.9566060614	0.1667308626
2824	0.9566103113	0.1667226977
2825	0.9566129244	0.1667176774
2826	0.9566155098	0.16671271
2827	0.9566175167	0.1667088541
2828	0.9566277853	0.166689123
2829	0.9566325087	0.1666800462
2830	0.9566407721	0.1666641654
2831	0.9566438236	0.1666583007
2832	0.9566484743	0.1666493621
2833	0.9566508104	0.1666448717
2834	0.9566572887	0.1666324193
2835	0.9566680316	0.1666117673
2836	0.9566696078	0.1666087369
2837	0.9566722293	0.166603697
2838	0.9566790683	0.1665905478
2839	0.9566820441	0.1665848259
2840	0.9566847863	0.1665795531
2841	0.9566853785	0.1665784144
2842	0.9566920905	0.1665655074
2843	0.956699547	0.1665511677
2844	0.9567044735	0.1665416928
2845	0.9567121444	0.1665269386
2846	0.9567169361	0.1665177217
2847	0.9567193187	0.1665131384
2848	0.9567249915	0.1665022255
2849	0.9567278386	0.1664967483
2850	0.9567325167	0.1664877481
2851	0.9567347053	0.1664835375
2852	0.9567377514	0.1664776767
2853	0.9567395729	0.166474172
2854	0.956742887	0.1664677951
2855	0.9567448867	0.1664639474
2856	0.9567472573	0.1664593858
2857	0.9567532342	0.1664478842
2858	0.9567566747	0.1664412632
2859	0.9567648352	0.1664255578
2860	0.9567692041	0.1664171491
2861	0.9567748086	0.1664063615
2862	0.9567805643	0.166395282
2863	0.9567868958	0.1663830934
2864	0.9567880852	0.1663808037
2865	0.9567921649	0.1663729493
2866	0.956793884	0.1663696395
2867	0.9567956155	0.1663663058
2868	0.9567984037	0.1663609376
2869	0.956804062	0.1663500427
2870	0.9568055426	0.1663471918
2871	0.9568127459	0.1663333207
2872	0.9568219115	0.1663156693
2873	0.9568263817	0.1663070598
2874	0.9568297157	0.1663006385
2875	0.9568317695	0.1662966826
2876	0.956832927	0.166294453
2877	0.956836699	0.1662871873
2878	0.956844596	0.166271975
2879	0.9568464127	0.1662684751
2880	0.9568521869	0.166257351
2881	0.9568592859	0.1662436734
2882	0.9568604718	0.1662413886
2883	0.9568650457	0.1662325754
2884	0.9568665498	0.166229677
2885	0.9568729468	0.16621735
2886	0.9568751166	0.1662131687
2887	0.9568768276	0.1662098713
2888	0.9568822056	0.1661995067
2889	0.9568856663	0.166192837
2890	0.9568891213	0.1661861778
2891	0.9568948183	0.1661751968
2892	0.956899391	0.1661663826
2893	0.9569038311	0.1661578234
2894	0.9569071497	0.1661514258
2895	0.9569087825	0.1661482779
2896	0.9569126385	0.166140844
2897	0.956918922	0.1661287292
2898	0.9569242878	0.1661183832
2899	0.9569256144	0.1661158251
2900	0.9569308189	0.1661057892
2901	0.9569352243	0.1660972939
2902	0.956944623	0.1660791678
2903	0.9569486767	0.1660713495
2904	0.9569582353	0.1660529121
2905	0.9569724476	0.1660254948
2906	0.956975496	0.1660196133
2907	0.9569824983	0.1660061028
2908	0.9569834883	0.1660041926
2909	0.9569903956	0.1659908641
2910	0.9569978318	0.1659765141
2911	0.9570005147	0.1659713363
2912	0.957006038	0.1659606764
2913	0.9570084709	0.1659559808
2914	0.9570161057	0.1659412442
2915	0.9570190961	0.1659354717
2916	0.9570242727	0.1659254789
2917	0.9570294988	0.1659153898
2918	0.9570335469	0.1659075744
2919	0.9570378726	0.1658992227
2920	0.9570400742	0.165894972
2921	0.9570462627	0.1658830227
2922	0.9570501846	0.1658754496
2923	0.9570583795	0.1658596242
2924	0.9570658062	0.1658452809
2925	0.9570680061	0.1658410319
2926	0.95707234	0.1658326611
2927	0.9570772928	0.1658230942
2928	0.9570806841	0.1658165434
2929	0.9570835023	0.1658110992
2930	0.9570840862	0.1658099714
2931	0.9570882797	0.1658018701
2932	0.957093317	0.1657921383
2933	0.9570992473	0.1657806804
2934	0.9571014904	0.1657763465
2935	0.9571055741	0.1657684557
2936	0.9571069751	0.1657657486
2937	0.9571150411	0.1657501619
2938	0.9571218705	0.1657369634
2939	0.9571255619	0.1657298292
2940	0.957126675	0.1657276779
2941	0.9571336191	0.1657142561
2942	0.9571434291	0.1656952931
2943	0.9571478927	0.165686664
2944	0.9571552593	0.165672422
2945	0.9571605318	0.1656622279
2946	0.9571630962	0.1656572695
2947	0.9571646793	0.1656542083
2948	0.9571708619	0.1656422532
2949	0.9571763937	0.1656315556
2950	0.957184855	0.1656151917
2951	0.9571888132	0.165607536
2952	0.9571930463	0.1655993484
2953	0.9571971688	0.1655913742
2954	0.9572054656	0.1655753245
2955	0.9572139538	0.1655589029
2956	0.9572145077	0.1655578313
2957	0.957218831	0.1655494666
2958	0.9572264673	0.165534691
2959	0.9572319944	0.1655239956
2960	0.9572387019	0.1655110151
2961	0.9572416655	0.1655052796
2962	0.9572505942	0.1654879985
2963	0.957251533	0.1654861814
2964	0.9572554284	0.1654786413
2965	0.9572596769	0.1654704174
2966	0.9572612758	0.1654673223
2967	0.9572642234	0.1654616163
2968	0.9572706845	0.1654491079
2969	0.9572792625	0.1654325001
2970	0.9572831152	0.1654250401
2971	0.9572857444	0.1654199492
2972	0.957287343	0.1654168537
2973	0.957292031	0.1654077757
2974	0.9572945903	0.1654028194
2975	0.9572963343	0.1653994421
2976	0.9573021287	0.1653882203
2977	0.9573052139	0.1653822451
2978	0.9573138176	0.1653655805
2979	0.9573190138	0.1653555153
2980	0.95732509	0.1653437445
2981	0.9573267043	0.1653406172
2982	0.9573298714	0.1653344815
2983	0.9573307695	0.1653327416
2984	0.9573364274	0.1653217798
2985	0.9573402242	0.1653144234
2986	0.9573426468	0.1653097292
2987	0.9573470306	0.1653012348
2988	0.957350102	0.1652952831
2989	0.9573545409	0.1652866809
2990	0.9573614143	0.1652733603
2991	0.9573636704	0.1652689878
2992	0.9573681903	0.1652602275
2993	0.957378212	0.1652408022
2994	0.9573894552	0.1652190062
2995	0.957398545	0.1652013828
2996	0.9574024541	0.1651938033
2997	0.9574077237	0.165183585
2998	0.9574129563	0.165173438
2999	0.9574189568	0.1651618012
